Algorithm,Total_Delay_D,Effective_Delay,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness,Converged_Status,Experiment,Variable_Value,Resource_Factor,Replicate,Replicate_Seed
cds-m,0.13542425622773807,0.13542425622773807,3.6515477652511783,0.11929092289440472,0.016133333333333333,0.7510160555555555,0.0,2.974426484112488,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,4,50046
random-m,0.15672088585736768,0.15672088585736768,3.6515477652511783,0.11929092289440472,0.037429962962962963,0.7510160555555555,0.0,2.86794333596434,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,4,50046
greedy-m,0.1610557006721825,0.1610557006721825,3.6515477652511783,0.11929092289440472,0.041764777777777776,0.7510160555555555,0.0,2.846269261890266,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,4,50046
lego,0.13542425622773807,0.13542425622773807,3.6515477652511783,0.11929092289440472,0.016133333333333333,0.7510160555555555,0.0,2.974426484112488,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,4,50046
drs,0.1577157747462566,0.1577157747462566,3.6515477652511783,0.11929092289440472,0.03842485185185185,0.7510160555555555,0.0,2.8629688915198956,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,4,50046
our,0.16089530706413763,0.16089530706413763,3.577875471762005,0.13317864039747096,0.027716666666666667,0.8322825314814815,0.0,2.7733989364413167,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,5,50047
ffd-m,0.16494871272000694,0.16494871272000694,3.566597953495025,0.13322537938667361,0.03172333333333333,0.9894523833333333,0.0,2.74185438989499,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,5,50047
cds-m,0.16343815716445137,0.16343815716445137,3.566597953495025,0.1332253793866736,0.03021277777777778,0.9894523833333333,0.0,2.749407167672768,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,5,50047
random-m,0.3859319029353993,0.6959379382776216,3.568761300888522,0.34504423626873265,0.04088766666666667,0.9355986907407408,159119.30436828485,-159117.66526649863,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,5,50047
greedy-m,0.16761887742032527,0.16761887742032527,3.555399540075718,0.12862176630921415,0.038997111111111114,0.9784325314814815,0.0,2.7173051529740917,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,5,50047
lego,0.16343815716445137,0.16343815716445137,3.566597953495025,0.1332253793866736,0.03021277777777778,0.9894523833333333,0.0,2.749407167672768,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,5,50047
drs,0.1698571880575686,0.1698571880575686,3.5620804204821193,0.13286063250201305,0.03699655555555556,0.9894523833333333,0.0,2.712794480194276,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,5,50047
our,0.7542160668770982,2.9886860014690986,3.316929038344759,0.7294050303757208,0.02481103650137741,0.9984817425925926,1233953.7832975162,-1233954.2374488122,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
ffd-m,1.330722077943478,1.9349914059114783,3.554812265860134,1.3061429112768115,0.024579166666666662,0.9921942851851852,534638.6387809684,-534641.7375790923,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
cds-m,1.330722077943478,1.9349914059114783,3.554812265860134,1.3061429112768115,0.024579166666666662,0.9921942851851852,534638.6387809684,-534641.7375790923,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
random-m,1.3336611382205472,2.0249614782845473,3.5525602762327155,1.3015839715538806,0.03207716666666667,0.9921942851851852,727307.1527366878,-727310.2684821027,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
greedy-m,0.7783830084541346,1.544038384496801,3.559331028173297,0.741393452898579,0.03698955555555555,0.9864386277777778,866144.1919746102,-866144.5245586243,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
lego,1.330722077943478,1.9349914059114783,3.554812265860134,1.3061429112768115,0.024579166666666662,0.9921942851851852,534638.6387809684,-534641.7375790923,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
drs,1.3267038651642826,2.105035217324283,3.550308286605296,1.2970250318309493,0.029678833333333335,0.9921942851851852,690353.3694391719,-690356.452650211,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,6,50048
our,0.518645439199623,0.954038698207623,3.205901319268719,0.48123057808851194,0.037414861111111114,0.9983901277777778,232976.89164875806,-232976.2789746348,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
ffd-m,0.5298878056201743,1.340071859892174,3.476731236722938,0.4910628056201743,0.038825,0.98809875,292357.36532910174,-292356.5380368931,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
cds-m,0.5268628237718397,1.3370468780438398,3.479121169913792,0.48438226821628416,0.042480555555555556,0.9770788981481482,292357.36532910174,-292356.5205220507,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
random-m,0.5984295247568677,1.4086135790288679,3.4891611467150065,0.5536733078256508,0.044756216931216924,0.9351700018518518,292357.36532910174,-292356.8683155788,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
greedy-m,0.6041574348097778,1.4143414890817778,3.4891611467150065,0.5536733078256508,0.05048412698412699,0.9351700018518518,292357.36532910174,-292356.89695512905,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
lego,0.5268628237718397,1.3370468780438398,3.479121169913792,0.48438226821628416,0.042480555555555556,0.9770788981481482,292357.36532910174,-292356.5205220507,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
drs,0.5274034010627626,1.3375874553347629,3.486149153674641,0.4902385862479478,0.03716481481481482,0.98809875,292357.36532910174,-292356.51619695337,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,7,50049
our,0.16196340054013275,0.16196340054013275,3.604762244205165,0.12409673387346606,0.03786666666666667,0.966329087037037,0.0,2.794945241504501,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,8,50050
ffd-m,0.27834167127479365,0.27834167127479365,3.563652696562985,0.2364763240525714,0.04186534722222222,0.9922945981481481,0.0,2.1719443401890164,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,8,50050
cds-m,0.2918895213227991,0.2918895213227991,3.5742372136357194,0.2533811879894658,0.03850833333333334,0.93936585,0.0,2.114789607021724,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,8,50050
random-m,0.5036815948890179,0.5742565549790919,3.5914755346843377,0.46286872451864747,0.04081287037037037,0.985528612962963,77072.09598730516,-77071.02291974492,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,8,50050
greedy-m,0.26919264768005297,0.26919264768005297,3.5764397946152804,0.22828188379116407,0.040910763888888896,0.9922945981481481,0.0,2.2304765562150157,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,8,50050
lego,0.2918895213227991,0.2918895213227991,3.5742372136357194,0.2533811879894658,0.03850833333333334,0.93936585,0.0,2.114789607021724,"{'congested': False, 'oom': False}",resource_factor,1.2,1.2,8,50050
drs,0.49701664302400606,0.5675916031140802,3.585207054303022,0.4598388883943764,0.03717775462962963,0.9745087611111111,38536.047993652624,-38534.94786981344,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,8,50050
our,0.47924031514396204,0.9375199449110732,3.323497742509842,0.43863836025674396,0.04060195488721805,0.9974534685185186,463087.7155559547,-463086.78825978795,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
ffd-m,0.5938532576387339,1.3915866896742892,3.609875069225276,0.5638708766863529,0.02998238095238095,0.991304875925926,562238.6087365696,-562237.9681277886,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
cds-m,0.59829165407591,1.3960250861114656,3.6028092821287934,0.5577862572505132,0.040505396825396826,0.980285024074074,562238.6087365696,-562237.9973855579,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
random-m,0.46918223301264445,1.2669156650482,3.6006771627464516,0.4260250901555016,0.04315714285714285,0.9812953518518519,562238.6087365696,-562237.353970572,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
greedy-m,0.59829165407591,1.3960250861114656,3.6028092821287934,0.5577862572505132,0.040505396825396826,0.980285024074074,562238.6087365696,-562237.9973855579,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
lego,0.59829165407591,1.3960250861114656,3.6028092821287934,0.5577862572505132,0.040505396825396826,0.980285024074074,562238.6087365696,-562237.9973855579,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
drs,0.6007119454778964,1.398445377513452,3.614808736939418,0.5663735327794837,0.03433841269841271,0.991304875925926,562238.6087365696,-562237.9974875601,"{'congested': True, 'oom': False}",resource_factor,1.2,1.2,9,50051
our,0.1344099031836239,0.1344099031836239,3.572242847499118,0.10880990318362391,0.025599999999999998,0.5086073762962963,0.0,2.900193331580999,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
ffd-m,0.1461952226909464,0.1461952226909464,3.562938136468001,0.12146188935761307,0.02473333333333333,0.5920002592592593,0.0,2.831962023013269,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
cds-m,0.15095077824650194,0.15095077824650194,3.562938136468001,0.12146188935761307,0.029488888888888884,0.5920002592592593,0.0,2.8081842452354913,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
random-m,0.1608974449131686,0.1608974449131686,3.562938136468001,0.12146188935761304,0.03943555555555555,0.5920002592592593,0.0,2.758450911902158,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
greedy-m,0.1568852226909464,0.1568852226909464,3.5629381364680013,0.12146188935761307,0.03542333333333334,0.5920002592592593,0.0,2.778512023013269,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
lego,0.15095077824650194,0.15095077824650194,3.562938136468001,0.12146188935761307,0.029488888888888884,0.5920002592592593,0.0,2.8081842452354913,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
drs,0.16573688935761308,0.16573688935761308,3.5629381364680013,0.12146188935761307,0.04427500000000001,0.5920002592592593,0.0,2.734253689679936,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,0,60042
our,0.19745784288902343,0.19745784288902343,3.5443518551773554,0.1603717317779123,0.03708611111111112,0.8657433362962963,0.0,2.557062640732238,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
ffd-m,0.1998888586868477,0.1998888586868477,3.5426052370657124,0.16280274757573657,0.03708611111111112,0.8738018370370371,0.0,2.5431609436314737,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
cds-m,0.1998888586868477,0.1998888586868477,3.5426052370657124,0.16280274757573657,0.03708611111111112,0.8738018370370371,0.0,2.5431609436314737,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
random-m,0.19967589572388472,0.19967589572388472,3.5426052370657124,0.16280274757573657,0.036873148148148155,0.8738018370370371,0.0,2.544225758446289,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
greedy-m,0.20258052535351434,0.20258052535351434,3.5426052370657124,0.16280274757573657,0.03977777777777778,0.8738018370370371,0.0,2.529702610298141,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
lego,0.1998888586868477,0.1998888586868477,3.5426052370657124,0.16280274757573657,0.03708611111111112,0.8738018370370371,0.0,2.5431609436314737,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
drs,0.19964441424240326,0.19964441424240326,3.5426052370657124,0.16280274757573657,0.036841666666666675,0.8738018370370371,0.0,2.544383165853696,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,1,60043
our,0.15763117128976015,0.15763117128976015,3.571609934355555,0.13783117128976013,0.0198,0.5546386651851852,0.0,2.7834540779067547,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
ffd-m,0.17072275273652487,0.17072275273652487,3.5637660311996306,0.1491560860698582,0.021566666666666668,0.6299730474074074,0.0,2.710152267517006,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
cds-m,0.16978941940319153,0.16978941940319153,3.5637660311996306,0.1491560860698582,0.020633333333333333,0.6299730474074074,0.0,2.714818934183673,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
random-m,0.1873792342180063,0.1873792342180063,3.5637660311996306,0.14915608606985817,0.03822314814814815,0.6299730474074074,0.0,2.626869860109599,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
greedy-m,0.1810355305143026,0.1810355305143026,3.5637660311996306,0.14915608606985817,0.03187944444444444,0.6299730474074074,0.0,2.6585883786281177,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
lego,0.16978941940319153,0.16978941940319153,3.5637660311996306,0.1491560860698582,0.020633333333333333,0.6299730474074074,0.0,2.714818934183673,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
drs,0.1824120119957841,0.1824120119957841,3.5637660311996306,0.14915608606985817,0.033255925925925925,0.6299730474074074,0.0,2.65170597122071,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,2,60044
our,0.17424307605943629,0.17424307605943629,3.5406581292240196,0.14274974272610297,0.03149333333333333,0.7733516533333333,0.0,2.669442748926838,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
ffd-m,0.18944686473891909,0.18944686473891909,3.5310993646493904,0.1574528647389191,0.031993999999999995,0.8567445362962963,0.0,2.583865040954795,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
cds-m,0.18826353140558572,0.18826353140558572,3.5310993646493904,0.15745286473891906,0.030810666666666667,0.8567445362962963,0.0,2.5897817076214618,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
random-m,0.19623356844262277,0.19623356844262277,3.5310993646493904,0.15745286473891906,0.038780703703703706,0.8567445362962963,0.0,2.5499315224362764,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
greedy-m,0.1972881980722524,0.1972881980722524,3.5310993646493904,0.15745286473891906,0.039835333333333334,0.8567445362962963,0.0,2.5446583742881286,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
lego,0.18826353140558572,0.18826353140558572,3.5310993646493904,0.15745286473891906,0.030810666666666667,0.8567445362962963,0.0,2.5897817076214618,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
drs,0.19949234622040055,0.19949234622040055,3.5310993646493904,0.15745286473891906,0.04203948148148148,0.8567445362962963,0.0,2.5336376335473876,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,3,60045
our,0.11864166814858138,0.11864166814858138,3.6191398412625237,0.08280833481524803,0.03583333333333334,0.388535242962963,0.0,3.025931500519617,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
ffd-m,0.08865738306097252,0.08865738306097252,3.6163452522838946,0.08037404972763919,0.008283333333333334,0.4477526237037037,0.0,3.173058336979032,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
cds-m,0.11620738306097253,0.11620738306097253,3.6163452522838946,0.08037404972763919,0.03583333333333334,0.4477526237037037,0.0,3.035308336979032,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
random-m,0.12033238306097252,0.12033238306097252,3.6163452522838946,0.08037404972763917,0.03995833333333334,0.4477526237037037,0.0,3.014683336979032,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
greedy-m,0.12363793861652807,0.12363793861652807,3.6163452522838946,0.08037404972763917,0.04326388888888889,0.4477526237037037,0.0,2.9981555592012543,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
lego,0.11620738306097253,0.11620738306097253,3.6163452522838946,0.08037404972763919,0.03583333333333334,0.4477526237037037,0.0,3.035308336979032,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
drs,0.12151571639430586,0.12151571639430586,3.6163452522838946,0.08037404972763919,0.041141666666666674,0.4477526237037037,0.0,3.008766670312365,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,4,60046
our,0.11098143198945129,0.11098143198945129,3.6036585917089425,0.09009809865611795,0.020883333333333337,0.6792282859259259,0.0,3.048751431761686,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
ffd-m,0.14503213046390295,0.14503213046390295,3.5936869901261073,0.10933213046390294,0.035699999999999996,0.7626211688888889,0.0,2.8685263378065926,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
cds-m,0.14626679713056961,0.14626679713056961,3.5936869901261073,0.10933213046390294,0.036934666666666664,0.7626211688888889,0.0,2.8623530044732592,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
random-m,0.14543679713056962,0.14543679713056962,3.5936869901261073,0.10933213046390294,0.03610466666666667,0.7626211688888889,0.0,2.866503004473259,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
greedy-m,0.14961479713056963,0.14961479713056963,3.5936869901261073,0.10933213046390294,0.040282666666666675,0.7626211688888889,0.0,2.8456130044732593,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
lego,0.14626679713056961,0.14626679713056961,3.5936869901261073,0.10933213046390294,0.036934666666666664,0.7626211688888889,0.0,2.8623530044732592,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
drs,0.1489174637972363,0.1489174637972363,3.5936869901261073,0.10933213046390297,0.039585333333333333,0.7626211688888889,0.0,2.8490996711399257,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,5,60047
our,0.1076326427023762,0.1076326427023762,3.5818356516544334,0.09204930936904286,0.015583333333333334,0.5421055437037037,0.0,3.0436724381425524,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
ffd-m,0.1080221398802164,0.1080221398802164,3.577389714642978,0.09375547321354974,0.014266666666666667,0.6093814251851852,0.0,3.0372790152418956,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
cds-m,0.10889991765799419,0.10889991765799419,3.577389714642978,0.09375547321354974,0.015144444444444443,0.6093814251851852,0.0,3.032890126353007,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
random-m,0.12969505654688307,0.12969505654688307,3.577389714642978,0.09375547321354974,0.03593958333333334,0.6093814251851852,0.0,2.9289144319085625,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
greedy-m,0.13191635284317937,0.13191635284317937,3.577389714642978,0.09375547321354974,0.03816087962962963,0.6093814251851852,0.0,2.917807950427081,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
lego,0.10889991765799419,0.10889991765799419,3.577389714642978,0.09375547321354974,0.015144444444444443,0.6093814251851852,0.0,3.032890126353007,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
drs,0.12934065839873493,0.12934065839873493,3.577389714642978,0.09375547321354974,0.035585185185185185,0.6093814251851852,0.0,2.9306864226493032,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,6,60048
our,0.12293496672202132,0.12293496672202132,3.5872439711139474,0.10699330005535465,0.01594166666666667,0.5967984162962963,0.0,2.9725691375038408,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
ffd-m,0.12944625062709875,0.12944625062709875,3.5834966813471496,0.11385458396043208,0.015591666666666667,0.6129154177777778,0.0,2.936265428211656,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
cds-m,0.13019208396043208,0.13019208396043208,3.5834966813471496,0.11385458396043208,0.0163375,0.6129154177777778,0.0,2.932536261544989,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
random-m,0.15569763951598764,0.15569763951598764,3.5834966813471496,0.11385458396043208,0.04184305555555555,0.6129154177777778,0.0,2.805008483767211,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
greedy-m,0.15338513951598765,0.15338513951598765,3.5834966813471496,0.11385458396043208,0.039530555555555555,0.6129154177777778,0.0,2.8165709837672113,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
lego,0.13019208396043208,0.13019208396043208,3.5834966813471496,0.11385458396043208,0.0163375,0.6129154177777778,0.0,2.932536261544989,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
drs,0.14675736173820986,0.14675736173820986,3.5834966813471496,0.11385458396043208,0.032902777777777774,0.6129154177777778,0.0,2.8497098726561,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,7,60049
our,0.15406960589586477,0.15406960589586477,3.65604531856169,0.13724773089586478,0.016821875,0.6781371451851852,0.0,2.8856972890823664,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
ffd-m,0.15477377256253144,0.15477377256253144,3.65604531856169,0.13724773089586478,0.017526041666666665,0.6781371451851852,0.0,2.882176455749033,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
cds-m,0.15406960589586477,0.15406960589586477,3.65604531856169,0.13724773089586478,0.016821875,0.6781371451851852,0.0,2.8856972890823664,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
random-m,0.1694201892291981,0.1694201892291981,3.65604531856169,0.13724773089586476,0.032172458333333334,0.6781371451851852,0.0,2.8089443724156995,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
greedy-m,0.17374985589586478,0.17374985589586478,3.65604531856169,0.13724773089586478,0.03650212500000001,0.6781371451851852,0.0,2.7872960390823662,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
lego,0.15406960589586477,0.15406960589586477,3.65604531856169,0.13724773089586478,0.016821875,0.6781371451851852,0.0,2.8856972890823664,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
drs,0.17187027256253146,0.17187027256253146,3.65604531856169,0.13724773089586478,0.03462254166666667,0.6781371451851852,0.0,2.796693955749033,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,8,60050
our,0.15929627099391952,0.15929627099391952,3.5858819998069715,0.12717484242249097,0.032121428571428565,0.7886207466666667,0.0,2.789400644837374,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
ffd-m,0.16488198527963382,0.16488198527963382,3.5858819998069715,0.12717484242249097,0.037707142857142856,0.7886207466666667,0.0,2.7614720734088025,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
cds-m,0.15929627099391952,0.15929627099391952,3.5858819998069715,0.12717484242249097,0.032121428571428565,0.7886207466666667,0.0,2.789400644837374,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
random-m,0.1687756360732846,0.1687756360732846,3.5858819998069715,0.12717484242249097,0.04160079365079365,0.7886207466666667,0.0,2.7420038194405487,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
greedy-m,0.16715777893042746,0.16715777893042746,3.5858819998069715,0.12717484242249097,0.0399829365079365,0.7886207466666667,0.0,2.7500931051548343,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
lego,0.15929627099391952,0.15929627099391952,3.5858819998069715,0.12717484242249097,0.032121428571428565,0.7886207466666667,0.0,2.789400644837374,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
drs,0.162706588454237,0.162706588454237,3.5858819998069715,0.12717484242249097,0.03553174603174603,0.7886207466666667,0.0,2.7723490575357865,"{'congested': False, 'oom': False}",resource_factor,1.5,1.5,9,60051
our,0.06244181972779226,0.06244181972779226,3.6080554185263938,0.06244181972779226,0.0,0.2845446588888889,0.0,3.2958463198874326,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
ffd-m,0.06360155209817803,0.06360155209817803,3.6061500169500555,0.06360155209817803,0.0,0.29058853444444444,0.0,3.2881422564591656,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
cds-m,0.06360155209817803,0.06360155209817803,3.6061500169500555,0.06360155209817803,0.0,0.29058853444444444,0.0,3.2881422564591656,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
random-m,0.10130155209817804,0.10130155209817804,3.6061500169500555,0.06360155209817803,0.037700000000000004,0.29058853444444444,0.0,3.0996422564591652,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
greedy-m,0.10323210765373358,0.10323210765373358,3.6061500169500555,0.06360155209817803,0.03963055555555556,0.29058853444444444,0.0,3.0899894786813875,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
lego,0.06360155209817803,0.06360155209817803,3.6061500169500555,0.06360155209817803,0.0,0.29058853444444444,0.0,3.2881422564591656,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
drs,0.10553118172780765,0.10553118172780765,3.6061500169500555,0.06360155209817803,0.04192962962962963,0.29058853444444444,0.0,3.078494108311017,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,0,70042
our,0.09175273697923068,0.09175273697923068,3.5635714041739743,0.08125273697923069,0.010499999999999999,0.4047532511111111,0.0,3.104807719277821,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
ffd-m,0.1046557893417238,0.1046557893417238,3.555155880545148,0.08558912267505714,0.019066666666666666,0.4612540377777778,0.0,3.031876933836529,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
cds-m,0.09772245600839047,0.09772245600839047,3.555155880545148,0.08558912267505714,0.012133333333333333,0.4612540377777778,0.0,3.066543600503196,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
random-m,0.12234745600839048,0.12234745600839048,3.555155880545148,0.08558912267505714,0.03675833333333333,0.4612540377777778,0.0,2.9434186005031955,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
greedy-m,0.1202557893417238,0.1202557893417238,3.555155880545148,0.08558912267505714,0.034666666666666665,0.4612540377777778,0.0,2.953876933836529,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
lego,0.09772245600839047,0.09772245600839047,3.555155880545148,0.08558912267505714,0.012133333333333333,0.4612540377777778,0.0,3.066543600503196,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
drs,0.1212432893417238,0.1212432893417238,3.555155880545148,0.08558912267505714,0.03565416666666667,0.4612540377777778,0.0,2.9489394338365287,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,1,70043
our,0.12410888180285004,0.12410888180285004,3.5718722447301183,0.08669221513618339,0.03741666666666666,0.3802922411111111,0.0,2.951327835715868,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
ffd-m,0.10400075676468357,0.10400075676468357,3.5646317187400336,0.0888414975054243,0.015159259259259258,0.4307491522222222,0.0,3.044627934916616,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
cds-m,0.12625816417209093,0.12625816417209093,3.5646317187400336,0.08884149750542426,0.03741666666666666,0.4307491522222222,0.0,2.933340897879579,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
random-m,0.12630631232023906,0.12630631232023906,3.5646317187400336,0.08884149750542426,0.037464814814814805,0.4307491522222222,0.0,2.9331001571388384,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
greedy-m,0.12939705306097982,0.12939705306097982,3.5646317187400336,0.08884149750542426,0.04055555555555556,0.4307491522222222,0.0,2.9176464534351343,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
lego,0.12625816417209093,0.12625816417209093,3.5646317187400336,0.08884149750542426,0.03741666666666666,0.4307491522222222,0.0,2.933340897879579,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
drs,0.12708409009801686,0.12708409009801686,3.5646317187400336,0.08884149750542426,0.03824259259259259,0.4307491522222222,0.0,2.9292112682499494,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,2,70044
