Step,Algorithm,Replicate,Load_Factor,Capacity_Factor,Total_Delay_D,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness
27,cds-m,2,1.9714,0.8978,1.8801757949163442,2.6375243719239716,1.852238482604032,0.027937312312312314,0.6868235420216309,1767365.1322577677,-1767371.8956123705
27,random-m,2,1.9714,0.8978,1.8843386140350702,2.9461757611339836,1.8555126005215568,0.028826013513513514,0.7096003009702273,2317222.848195122,-2317229.3237124314
27,greedy-m,2,1.9714,0.8978,1.8825988429643923,2.6375243719239716,1.852238482604032,0.030360360360360363,0.6868235420216309,1289235.2802504306,-1289242.0557202734
27,lego,2,1.9714,0.8978,1.8783429773866054,2.7376821746131643,1.8544203047139327,0.023922672672672673,0.6969465459987849,1814793.8882217319,-1814800.5422544442
27,drs,2,1.9714,0.8978,1.8911103779288865,2.916109530647439,1.8588590641150726,0.03225131381381381,0.72951174795183,1400566.243072192,-1400572.782514551
28,our,2,1.3127,1.1164,0.3434828161227992,3.5294672017605264,0.31690053764178655,0.026582278481012658,0.9541728759547251,0.0,1.8120531211465305
28,ffd-m,2,1.3127,1.1164,0.18106741825488823,2.944646969485135,0.1548198795769698,0.026247538677918424,0.5706514943901401,0.0,2.0393098782106938
28,cds-m,2,1.3127,1.1164,0.14561771203222287,2.6362743867512415,0.11775835900831289,0.027859353023909985,0.5523347158972207,0.0,1.908185826590127
28,random-m,2,1.3127,1.1164,0.18357515383857312,2.944646969485134,0.15481987957696974,0.028755274261603375,0.5706514943901401,0.0,2.026771200292268
28,greedy-m,2,1.3127,1.1164,0.1480537176581019,2.6362743867512415,0.11775835900831289,0.03029535864978903,0.5523347158972207,0.0,1.896005798460732
28,lego,2,1.3127,1.1164,0.1694679982438177,2.736503346476488,0.14561708403847312,0.023850914205344586,0.5604755063385182,0.0,1.8891633552573994
28,drs,2,1.3127,1.1164,0.24473825488049214,2.9146970411760216,0.21253431676516163,0.03220393811533052,0.5866640256136836,0.0,1.691005766773561
29,our,2,0.654,1.335,0.10516747311855654,3.5825596957191146,0.09128992209814837,0.013877551020408165,0.4114248184612988,0.0,3.0567223301263318
29,ffd-m,2,0.654,1.335,0.0587240835862012,2.9477633531891634,0.032386215105475576,0.026337868480725626,0.4772080585145661,0.0,2.6541429352581574
29,cds-m,2,0.654,1.335,0.05743369067570467,2.6373600220979787,0.029412148725591294,0.028021541950113377,0.461890628544127,0.0,2.3501915687194552
29,random-m,2,0.654,1.335,0.061306283132686455,2.9477633531891634,0.03238621510547557,0.028920068027210886,0.4772080585145661,0.0,2.641231937525731
29,greedy-m,2,0.654,1.335,0.059854325596339596,2.6373600220979787,0.02941214872559129,0.030442176870748305,0.461890628544127,0.0,2.338088394116281
29,lego,2,0.654,1.335,0.055150371221252964,2.7375686095635805,0.031159441516037546,0.02399092970521542,0.4686983751976555,0.0,2.461816753457316
29,drs,2,0.654,1.335,0.06711782479584744,2.917481761332242,0.03481907196138031,0.03229875283446712,0.49059855869236274,0.0,2.581892637353005
30,our,2,0.654,1.335,0.10516747311855654,3.5825596957191146,0.09128992209814837,0.013877551020408165,0.4114248184612988,0.0,3.0567223301263318
30,ffd-m,2,0.654,1.335,0.0587240835862012,2.9477633531891634,0.032386215105475576,0.026337868480725626,0.4772080585145661,0.0,2.6541429352581574
30,cds-m,2,0.654,1.335,0.05743369067570467,2.6373600220979787,0.029412148725591294,0.028021541950113377,0.461890628544127,0.0,2.3501915687194552
30,random-m,2,0.654,1.335,0.061306283132686455,2.9477633531891634,0.03238621510547557,0.028920068027210886,0.4772080585145661,0.0,2.641231937525731
30,greedy-m,2,0.654,1.335,0.059854325596339596,2.6373600220979787,0.02941214872559129,0.030442176870748305,0.461890628544127,0.0,2.338088394116281
30,lego,2,0.654,1.335,0.055150371221252964,2.7375686095635805,0.031159441516037546,0.02399092970521542,0.4686983751976555,0.0,2.461816753457316
30,drs,2,0.654,1.335,0.06711782479584744,2.917481761332242,0.03481907196138031,0.03229875283446712,0.49059855869236274,0.0,2.581892637353005
31,our,2,0.654,1.335,0.10516747311855654,3.5825596957191146,0.09128992209814837,0.013877551020408165,0.4114248184612988,0.0,3.0567223301263318
31,ffd-m,2,0.654,1.335,0.0587240835862012,2.9477633531891634,0.032386215105475576,0.026337868480725626,0.4772080585145661,0.0,2.6541429352581574
31,cds-m,2,0.654,1.335,0.05743369067570467,2.6373600220979787,0.029412148725591294,0.028021541950113377,0.461890628544127,0.0,2.3501915687194552
31,random-m,2,0.654,1.335,0.061306283132686455,2.9477633531891634,0.03238621510547557,0.028920068027210886,0.4772080585145661,0.0,2.641231937525731
31,greedy-m,2,0.654,1.335,0.059854325596339596,2.6373600220979787,0.02941214872559129,0.030442176870748305,0.461890628544127,0.0,2.338088394116281
31,lego,2,0.654,1.335,0.055150371221252964,2.7375686095635805,0.031159441516037546,0.02399092970521542,0.4686983751976555,0.0,2.461816753457316
31,drs,2,0.654,1.335,0.06711782479584744,2.917481761332242,0.03481907196138031,0.03229875283446712,0.49059855869236274,0.0,2.581892637353005
32,our,2,0.654,1.335,0.10516747311855654,3.5825596957191146,0.09128992209814837,0.013877551020408165,0.4114248184612988,0.0,3.0567223301263318
32,ffd-m,2,0.654,1.335,0.0587240835862012,2.9477633531891634,0.032386215105475576,0.026337868480725626,0.4772080585145661,0.0,2.6541429352581574
32,cds-m,2,0.654,1.335,0.05743369067570467,2.6373600220979787,0.029412148725591294,0.028021541950113377,0.461890628544127,0.0,2.3501915687194552
32,random-m,2,0.654,1.335,0.061306283132686455,2.9477633531891634,0.03238621510547557,0.028920068027210886,0.4772080585145661,0.0,2.641231937525731
32,greedy-m,2,0.654,1.335,0.059854325596339596,2.6373600220979787,0.02941214872559129,0.030442176870748305,0.461890628544127,0.0,2.338088394116281
32,lego,2,0.654,1.335,0.055150371221252964,2.7375686095635805,0.031159441516037546,0.02399092970521542,0.4686983751976555,0.0,2.461816753457316
32,drs,2,0.654,1.335,0.06711782479584744,2.917481761332242,0.03481907196138031,0.03229875283446712,0.49059855869236274,0.0,2.581892637353005
33,our,2,0.654,1.335,0.10516747311855654,3.5825596957191146,0.09128992209814837,0.013877551020408165,0.4114248184612988,0.0,3.0567223301263318
33,ffd-m,2,0.654,1.335,0.0587240835862012,2.9477633531891634,0.032386215105475576,0.026337868480725626,0.4772080585145661,0.0,2.6541429352581574
33,cds-m,2,0.654,1.335,0.05743369067570467,2.6373600220979787,0.029412148725591294,0.028021541950113377,0.461890628544127,0.0,2.3501915687194552
33,random-m,2,0.654,1.335,0.061306283132686455,2.9477633531891634,0.03238621510547557,0.028920068027210886,0.4772080585145661,0.0,2.641231937525731
33,greedy-m,2,0.654,1.335,0.059854325596339596,2.6373600220979787,0.02941214872559129,0.030442176870748305,0.461890628544127,0.0,2.338088394116281
33,lego,2,0.654,1.335,0.055150371221252964,2.7375686095635805,0.031159441516037546,0.02399092970521542,0.4686983751976555,0.0,2.461816753457316
33,drs,2,0.654,1.335,0.06711782479584744,2.917481761332242,0.03481907196138031,0.03229875283446712,0.49059855869236274,0.0,2.581892637353005
34,our,2,1.0421,1.1007,0.2549398153682196,3.5608162512869503,0.22700417957544095,0.02793563579277865,0.9422205559564714,0.0,2.2861171744458524
34,ffd-m,2,1.0421,1.1007,0.10224247348463099,2.9445943046003267,0.07599247348463099,0.02625,0.5788264008880055,0.0,2.4333819371771717
34,cds-m,2,1.0421,1.1007,0.09354780081461334,2.638606273811872,0.06565250166931419,0.027895299145299146,0.5602472241485316,0.0,2.1708672697388054
34,random-m,2,1.0421,1.1007,0.1047905504077079,2.9445943046003267,0.07599247348463098,0.028798076923076923,0.5788264008880055,0.0,2.4206415525617873
34,greedy-m,2,1.0421,1.1007,0.0959943820111945,2.638606273811872,0.06565250166931416,0.030341880341880345,0.5602472241485316,0.0,2.1586343637558993
34,lego,2,1.0421,1.1007,0.0962732498459913,2.73883190300969,0.07237367719641864,0.02389957264957265,0.5685046360327421,0.0,2.2574656537797333
34,drs,2,1.0421,1.1007,0.11877087776947909,2.914798185207594,0.08652550739910872,0.03224537037037037,0.5950683207083256,0.0,2.3209437963601984
35,our,2,1.4303,0.8663,1.5133244776240535,2.8822241700074005,1.4755374520661668,0.037787025557886704,0.9984779437364033,185454.2001607794,-185458.88455899752
35,ffd-m,2,1.4303,0.8663,1.884063159760515,2.947044588633853,1.8578248420035057,0.026238317757009348,0.7354318052759196,2278576.7952408497,-2278583.26851206
35,cds-m,2,1.4303,0.8663,1.8832884373396424,2.638677042424023,1.8552666304860599,0.028021806853582555,0.7118259063931294,1220135.1021139552,-1220141.8798790995
35,random-m,2,1.4303,0.8663,1.8866371472994559,2.947044588633853,1.8578248420035057,0.028812305295950157,0.7354318052759196,1436102.0419445317,-1436108.5280856795
35,greedy-m,2,1.4303,0.8663,1.8856248859377733,2.638677042424023,1.8552666304860599,0.030358255451713397,0.7118259063931294,348019.08071280277,-348025.87016019004
35,lego,2,1.4303,0.8663,1.8807059378228967,2.738983577032236,1.856850797635981,0.023855140186915893,0.7223174170077028,2265897.9577755337,-2265904.6223216457
35,drs,2,1.4303,0.8663,1.8921406384068296,2.916953829511291,1.8598677931316479,0.032272845275181726,0.7560680865448453,516518.061141897,-516524.6048912595
36,our,2,1.8184,0.6319,1.5354964174762131,2.8862413378433898,1.5026033891537731,0.032893028322440086,0.9964256104082143,4614114.717129894,-4614119.5083706435
36,ffd-m,2,1.8184,0.6319,1.8872244209123372,2.9460032651868713,1.8610152705855398,0.026209150326797385,1.0082097964693162,3054003.0732903164,-3054009.5634091557
36,cds-m,2,1.8184,0.6319,1.8813049250862115,2.6383592411317767,1.8533617061319632,0.027943218954248363,0.975848266362301,3011373.1760255154,-3011379.9441909
36,random-m,2,1.8184,0.6319,1.8897897803894614,2.9460032651868713,1.8610152705855398,0.028774509803921572,1.0082097964693162,2683490.336972866,-2683496.839918503
36,greedy-m,2,1.8184,0.6319,1.8836803335829435,2.6383592411317767,1.8533617061319632,0.030318627450980393,0.975848266362301,3718021.2635388235,-3718028.04358125
36,lego,2,1.8184,0.6319,1.882958065986345,2.7387117382961383,1.8591263666399398,0.02383169934640523,0.9902311686320856,3044754.5811665524,-3044761.257245144
36,drs,2,1.8184,0.6319,1.909107586854148,2.9159403215118065,1.8768771946972853,0.03223039215686275,1.0365002522107853,3742149.2575723156,-3742155.8871699283
37,our,2,1.8184,0.6319,1.5354964174762131,2.8862413378433898,1.5026033891537731,0.032893028322440086,0.9964256104082143,4614114.717129894,-4614119.5083706435
37,ffd-m,2,1.8184,0.6319,1.8872244209123372,2.9460032651868713,1.8610152705855398,0.026209150326797385,1.0082097964693162,3054003.0732903164,-3054009.5634091557
37,cds-m,2,1.8184,0.6319,1.8813049250862115,2.6383592411317767,1.8533617061319632,0.027943218954248363,0.975848266362301,3011373.1760255154,-3011379.9441909
37,random-m,2,1.8184,0.6319,1.8897897803894614,2.9460032651868713,1.8610152705855398,0.028774509803921572,1.0082097964693162,2683490.336972866,-2683496.839918503
37,greedy-m,2,1.8184,0.6319,1.8836803335829435,2.6383592411317767,1.8533617061319632,0.030318627450980393,0.975848266362301,3718021.2635388235,-3718028.04358125
37,lego,2,1.8184,0.6319,1.882958065986345,2.7387117382961383,1.8591263666399398,0.02383169934640523,0.9902311686320856,3044754.5811665524,-3044761.257245144
37,drs,2,1.8184,0.6319,1.909107586854148,2.9159403215118065,1.8768771946972853,0.03223039215686275,1.0365002522107853,3742149.2575723156,-3742155.8871699283
38,our,2,1.8184,0.6319,1.5354964174762131,2.8862413378433898,1.5026033891537731,0.032893028322440086,0.9964256104082143,4614114.717129894,-4614119.5083706435
38,ffd-m,2,1.8184,0.6319,1.8872244209123372,2.9460032651868713,1.8610152705855398,0.026209150326797385,1.0082097964693162,3054003.0732903164,-3054009.5634091557
38,cds-m,2,1.8184,0.6319,1.8813049250862115,2.6383592411317767,1.8533617061319632,0.027943218954248363,0.975848266362301,3011373.1760255154,-3011379.9441909
38,random-m,2,1.8184,0.6319,1.8897897803894614,2.9460032651868713,1.8610152705855398,0.028774509803921572,1.0082097964693162,2683490.336972866,-2683496.839918503
38,greedy-m,2,1.8184,0.6319,1.8836803335829435,2.6383592411317767,1.8533617061319632,0.030318627450980393,0.975848266362301,3718021.2635388235,-3718028.04358125
38,lego,2,1.8184,0.6319,1.882958065986345,2.7387117382961383,1.8591263666399398,0.02383169934640523,0.9902311686320856,3044754.5811665524,-3044761.257245144
38,drs,2,1.8184,0.6319,1.909107586854148,2.9159403215118065,1.8768771946972853,0.03223039215686275,1.0365002522107853,3742149.2575723156,-3742155.8871699283
39,our,2,1.8184,0.6319,1.5354964174762131,2.8862413378433898,1.5026033891537731,0.032893028322440086,0.9964256104082143,4614114.717129894,-4614119.5083706435
39,ffd-m,2,1.8184,0.6319,1.8872244209123372,2.9460032651868713,1.8610152705855398,0.026209150326797385,1.0082097964693162,3054003.0732903164,-3054009.5634091557
39,cds-m,2,1.8184,0.6319,1.8813049250862115,2.6383592411317767,1.8533617061319632,0.027943218954248363,0.975848266362301,3011373.1760255154,-3011379.9441909
39,random-m,2,1.8184,0.6319,1.8897897803894614,2.9460032651868713,1.8610152705855398,0.028774509803921572,1.0082097964693162,2683490.336972866,-2683496.839918503
39,greedy-m,2,1.8184,0.6319,1.8836803335829435,2.6383592411317767,1.8533617061319632,0.030318627450980393,0.975848266362301,3718021.2635388235,-3718028.04358125
39,lego,2,1.8184,0.6319,1.882958065986345,2.7387117382961383,1.8591263666399398,0.02383169934640523,0.9902311686320856,3044754.5811665524,-3044761.257245144
39,drs,2,1.8184,0.6319,1.909107586854148,2.9159403215118065,1.8768771946972853,0.03223039215686275,1.0365002522107853,3742149.2575723156,-3742155.8871699283
40,our,2,1.8184,0.6319,1.5354964174762131,2.8862413378433898,1.5026033891537731,0.032893028322440086,0.9964256104082143,4614114.717129894,-4614119.5083706435
40,ffd-m,2,1.8184,0.6319,1.8872244209123372,2.9460032651868713,1.8610152705855398,0.026209150326797385,1.0082097964693162,3054003.0732903164,-3054009.5634091557
40,cds-m,2,1.8184,0.6319,1.8813049250862115,2.6383592411317767,1.8533617061319632,0.027943218954248363,0.975848266362301,3011373.1760255154,-3011379.9441909
40,random-m,2,1.8184,0.6319,1.8897897803894614,2.9460032651868713,1.8610152705855398,0.028774509803921572,1.0082097964693162,2683490.336972866,-2683496.839918503
40,greedy-m,2,1.8184,0.6319,1.8836803335829435,2.6383592411317767,1.8533617061319632,0.030318627450980393,0.975848266362301,3718021.2635388235,-3718028.04358125
40,lego,2,1.8184,0.6319,1.882958065986345,2.7387117382961383,1.8591263666399398,0.02383169934640523,0.9902311686320856,3044754.5811665524,-3044761.257245144
40,drs,2,1.8184,0.6319,1.909107586854148,2.9159403215118065,1.8768771946972853,0.03223039215686275,1.0365002522107853,3742149.2575723156,-3742155.8871699283
41,our,2,1.3803,0.8319,1.4823247678484437,2.7215523514405393,1.4476379608584413,0.03468680699000248,0.9977160882838539,188605.45333097735,-188610.14340246515
41,ffd-m,2,1.3803,0.8319,1.877729354643695,2.9457212606025323,1.8514339486607891,0.026295405982905983,0.7657974498116422,2282138.6908987155,-2282145.1338242283
41,cds-m,2,1.3803,0.8319,1.8766564357684494,2.63690709787982,1.8487344272214408,0.027922008547008548,0.7412168741073184,1226014.3463077631,-1226021.092682844
41,random-m,2,1.3803,0.8319,1.8802159999428405,2.9457212606025323,1.8514339486607891,0.028782051282051288,0.7657974498116422,1441843.6890342748,-1441850.1443930138
41,greedy-m,2,1.3803,0.8319,1.8790228887599023,2.63690709787982,1.8487344272214408,0.030288461538461542,0.7412168741073184,359549.44760394096,-359556.20581128687
41,lego,2,1.3803,0.8319,1.8743013530034387,2.7372812858603925,1.8504097931743788,0.02389155982905983,0.7521415744203512,2269962.5987144765,-2269969.232939956
41,drs,2,1.3803,0.8319,1.8858548167950921,2.9156570909885198,1.8536085561113314,0.032246260683760686,0.7872857937423346,519071.0267547246,-519077.5403717176
42,our,2,0.9422,1.032,0.21330540292682046,3.553027351889756,0.18151353724437727,0.031791865682443195,0.9793178818000012,0.0,2.486500337255654
42,ffd-m,2,0.9422,1.032,0.10122620172389628,2.9450504319457718,0.07503628840632338,0.026189913317572897,0.6173603236232788,0.0,2.4389194233262903
42,cds-m,2,0.9422,1.032,0.09325981301649236,2.6365028379903634,0.0653323110464372,0.02792750197005516,0.5975442845709154,0.0,2.1702037729079016
42,random-m,2,0.9422,1.032,0.10378924348906571,2.9450504319457718,0.07503628840632338,0.02875295508274232,0.6173603236232788,0.0,2.4261042145004432
42,greedy-m,2,0.9422,1.032,0.09566328031357667,2.6365028379903634,0.06533231104643719,0.03033096926713948,0.5975442845709154,0.0,2.15818643642248
42,lego,2,0.9422,1.032,0.09537017987937564,2.7369698439734846,0.07156797341759472,0.02380220646178093,0.6063514130386324,0.0,2.2601189445766066
42,drs,2,0.9422,1.032,0.11686421567831923,2.915142269029939,0.08462426295964309,0.03223995271867613,0.6346835087115075,0.0,2.3308211906383427
43,our,2,0.5041,1.232,0.11039197271703488,3.5816955725015363,0.09657618324335067,0.013815789473684212,0.3835502099717842,0.0,3.0297357089163617
43,ffd-m,2,0.5041,1.232,0.05890845504179544,2.9449610819583882,0.03241722697162001,0.026491228070175437,0.5171243506388606,0.0,2.650418806749411
43,cds-m,2,0.5041,1.232,0.05738483280951463,2.6358353963002448,0.029533955616532173,0.027850877192982456,0.5005256870463477,0.0,2.3489112322526715
43,random-m,2,0.5041,1.232,0.061265911182146325,2.944961081958388,0.03241722697162001,0.028848684210526318,0.5171243506388606,0.0,2.6386315260476563
43,greedy-m,2,0.5041,1.232,0.05988483280951462,2.6358353963002448,0.029533955616532166,0.030350877192982458,0.5005256870463477,0.0,2.3364112322526718
43,lego,2,0.5041,1.232,0.05527229850515861,2.735545120945989,0.03119335113673756,0.02407894736842105,0.5079028708652423,0.0,2.4591836284201958
43,drs,2,0.5041,1.232,0.06696912150910372,2.9151144190329994,0.03471400455003939,0.03225511695906433,0.5316349054914487,0.0,2.580268811487481
44,our,2,0.5041,1.232,0.11039197271703488,3.5816955725015363,0.09657618324335067,0.013815789473684212,0.3835502099717842,0.0,3.0297357089163617
44,ffd-m,2,0.5041,1.232,0.05890845504179544,2.9449610819583882,0.03241722697162001,0.026491228070175437,0.5171243506388606,0.0,2.650418806749411
44,cds-m,2,0.5041,1.232,0.05738483280951463,2.6358353963002448,0.029533955616532173,0.027850877192982456,0.5005256870463477,0.0,2.3489112322526715
44,random-m,2,0.5041,1.232,0.061265911182146325,2.944961081958388,0.03241722697162001,0.028848684210526318,0.5171243506388606,0.0,2.6386315260476563
44,greedy-m,2,0.5041,1.232,0.05988483280951462,2.6358353963002448,0.029533955616532166,0.030350877192982458,0.5005256870463477,0.0,2.3364112322526718
44,lego,2,0.5041,1.232,0.05527229850515861,2.735545120945989,0.03119335113673756,0.02407894736842105,0.5079028708652423,0.0,2.4591836284201958
44,drs,2,0.5041,1.232,0.06696912150910372,2.9151144190329994,0.03471400455003939,0.03225511695906433,0.5316349054914487,0.0,2.580268811487481
45,our,2,0.5041,1.232,0.11039197271703488,3.5816955725015363,0.09657618324335067,0.013815789473684212,0.3835502099717842,0.0,3.0297357089163617
45,ffd-m,2,0.5041,1.232,0.05890845504179544,2.9449610819583882,0.03241722697162001,0.026491228070175437,0.5171243506388606,0.0,2.650418806749411
45,cds-m,2,0.5041,1.232,0.05738483280951463,2.6358353963002448,0.029533955616532173,0.027850877192982456,0.5005256870463477,0.0,2.3489112322526715
45,random-m,2,0.5041,1.232,0.061265911182146325,2.944961081958388,0.03241722697162001,0.028848684210526318,0.5171243506388606,0.0,2.6386315260476563
45,greedy-m,2,0.5041,1.232,0.05988483280951462,2.6358353963002448,0.029533955616532166,0.030350877192982458,0.5005256870463477,0.0,2.3364112322526718
45,lego,2,0.5041,1.232,0.05527229850515861,2.735545120945989,0.03119335113673756,0.02407894736842105,0.5079028708652423,0.0,2.4591836284201958
45,drs,2,0.5041,1.232,0.06696912150910372,2.9151144190329994,0.03471400455003939,0.03225511695906433,0.5316349054914487,0.0,2.580268811487481
46,our,2,0.5041,1.232,0.11039197271703488,3.5816955725015363,0.09657618324335067,0.013815789473684212,0.3835502099717842,0.0,3.0297357089163617
46,ffd-m,2,0.5041,1.232,0.05890845504179544,2.9449610819583882,0.03241722697162001,0.026491228070175437,0.5171243506388606,0.0,2.650418806749411
46,cds-m,2,0.5041,1.232,0.05738483280951463,2.6358353963002448,0.029533955616532173,0.027850877192982456,0.5005256870463477,0.0,2.3489112322526715
46,random-m,2,0.5041,1.232,0.061265911182146325,2.944961081958388,0.03241722697162001,0.028848684210526318,0.5171243506388606,0.0,2.6386315260476563
46,greedy-m,2,0.5041,1.232,0.05988483280951462,2.6358353963002448,0.029533955616532166,0.030350877192982458,0.5005256870463477,0.0,2.3364112322526718
46,lego,2,0.5041,1.232,0.05527229850515861,2.735545120945989,0.03119335113673756,0.02407894736842105,0.5079028708652423,0.0,2.4591836284201958
46,drs,2,0.5041,1.232,0.06696912150910372,2.9151144190329994,0.03471400455003939,0.03225511695906433,0.5316349054914487,0.0,2.580268811487481
47,our,2,0.5041,1.232,0.11039197271703488,3.5816955725015363,0.09657618324335067,0.013815789473684212,0.3835502099717842,0.0,3.0297357089163617
47,ffd-m,2,0.5041,1.232,0.05890845504179544,2.9449610819583882,0.03241722697162001,0.026491228070175437,0.5171243506388606,0.0,2.650418806749411
47,cds-m,2,0.5041,1.232,0.05738483280951463,2.6358353963002448,0.029533955616532173,0.027850877192982456,0.5005256870463477,0.0,2.3489112322526715
47,random-m,2,0.5041,1.232,0.061265911182146325,2.944961081958388,0.03241722697162001,0.028848684210526318,0.5171243506388606,0.0,2.6386315260476563
47,greedy-m,2,0.5041,1.232,0.05988483280951462,2.6358353963002448,0.029533955616532166,0.030350877192982458,0.5005256870463477,0.0,2.3364112322526718
47,lego,2,0.5041,1.232,0.05527229850515861,2.735545120945989,0.03119335113673756,0.02407894736842105,0.5079028708652423,0.0,2.4591836284201958
47,drs,2,0.5041,1.232,0.06696912150910372,2.9151144190329994,0.03471400455003939,0.03225511695906433,0.5316349054914487,0.0,2.580268811487481
48,our,2,1.326,1.0432,0.5097800952438752,2.97465448183046,0.4815045731051952,0.028275522138680037,0.9979776205647972,116895.06195019791,-116894.6361961923
48,ffd-m,2,1.326,1.0432,0.36206800788859633,2.9449468535205274,0.33587196221886645,0.026196045669729877,0.6107182661207399,0.0,1.1346068140775458
48,cds-m,2,1.326,1.0432,0.22880200828294714,2.6380223920113623,0.20091841039934927,0.027883597883597882,0.5911154239095435,0.0,1.4940123505966267
48,random-m,2,1.326,1.0432,0.36461465227734524,2.944946853520527,0.3358719622188657,0.028742690058479535,0.6107182661207399,0.0,1.1218735921338008
48,greedy-m,2,1.326,1.0432,0.23122751649792886,2.6380223920113623,0.20091841039934907,0.030309106098579782,0.5911154239095435,0.0,1.481884809521718
48,lego,2,1.326,1.0432,0.33856671596752985,2.738409244867528,0.31474326845987183,0.02382344750765803,0.5998277982256307,0.0,1.0455756650298786
48,drs,2,1.326,1.0432,1.103291023765305,2.9150137879590705,1.07107576339215,0.03221526037315511,0.6278550744900894,0.0,-2.6014413308674547
49,our,2,2.1478,0.8544,1.5318107197650486,2.93501663900858,1.4989037589404677,0.032906960824580965,0.9984068773077798,5081790.012495851,-5081794.736532811
49,ffd-m,2,2.1478,0.8544,1.881163421978882,2.9462699097145646,1.854907383331539,0.026256038647342994,0.745677908928162,3081893.3020882476,-3081899.761635448
49,cds-m,2,2.1478,0.8544,1.878676929359059,2.637383799635143,1.8506765842934967,0.028000345065562458,0.7217431304877808,2024254.6361687572,-2024261.3921696043
49,random-m,2,2.1478,0.8544,1.8837272591079364,2.946269909714564,1.8549073833315388,0.028819875776397514,0.745677908928162,2725120.905513355,-2725127.3778797407
49,greedy-m,2,2.1478,0.8544,1.8809974952665816,2.637383799635143,1.8506765842934967,0.030320910973084887,0.7217431304877808,1731776.5426837238,-1731783.3102874006
49,lego,2,2.1478,0.8544,1.87751997501643,2.7377147144635186,1.8536552407169131,0.02386473429951691,0.732380809794617,3069388.6801683437,-3069395.3300535046
49,drs,2,2.1478,0.8544,1.8926319091319614,2.9161975194218854,1.8603751803534936,0.03225672877846791,0.7666016967685486,1804431.955845658,-1804438.5028076842
50,our,2,2.9697,0.6656,1.6058230450670368,2.8687077880838436,1.5715035383405793,0.03431950672645741,0.9974701153414027,7842438.048574047,-7842443.208981484
50,ffd-m,2,2.9697,0.6656,2.5004852111148144,2.9462124192201897,2.4741997103674302,0.026285500747384158,0.9572062329708659,4675015.30299513,-4675024.859208766
50,cds-m,2,2.9697,0.6656,1.8833303011515676,2.6377096095790673,1.8553856075790713,0.027944693572496262,0.9264818158551154,3230566.9441503403,-3230573.7230922366
50,random-m,2,2.9697,0.6656,2.50301884340181,2.9462124192201893,2.4741997103674302,0.028819133034379673,0.9572062329708659,5042953.141278667,-5042962.710160465
50,greedy-m,2,2.9697,0.6656,1.8857368781321355,2.6377096095790673,1.8553856075790713,0.030351270553064278,0.9264818158551154,3815361.906158498,-3815368.697133279
50,lego,2,2.9697,0.6656,2.4947618828512996,2.7379209545867162,2.4708530637182653,0.02390881913303438,0.9401371123510045,4665274.016267868,-4665283.7521563275
50,drs,2,2.9697,0.6656,2.9692551244232765,2.916138286789863,2.9370054981153544,0.03224962630792227,0.9840655242256744,6912674.576491303,-6912686.506628638
51,our,2,2.9697,0.6656,1.6058230450670368,2.8687077880838436,1.5715035383405793,0.03431950672645741,0.9974701153414027,7842438.048574047,-7842443.208981484
51,ffd-m,2,2.9697,0.6656,2.5004852111148144,2.9462124192201897,2.4741997103674302,0.026285500747384158,0.9572062329708659,4675015.30299513,-4675024.859208766
51,cds-m,2,2.9697,0.6656,1.8833303011515676,2.6377096095790673,1.8553856075790713,0.027944693572496262,0.9264818158551154,3230566.9441503403,-3230573.7230922366
51,random-m,2,2.9697,0.6656,2.50301884340181,2.9462124192201893,2.4741997103674302,0.028819133034379673,0.9572062329708659,5042953.141278667,-5042962.710160465
51,greedy-m,2,2.9697,0.6656,1.8857368781321355,2.6377096095790673,1.8553856075790713,0.030351270553064278,0.9264818158551154,3815361.906158498,-3815368.697133279
51,lego,2,2.9697,0.6656,2.4947618828512996,2.7379209545867162,2.4708530637182653,0.02390881913303438,0.9401371123510045,4665274.016267868,-4665283.7521563275
51,drs,2,2.9697,0.6656,2.9692551244232765,2.916138286789863,2.9370054981153544,0.03224962630792227,0.9840655242256744,6912674.576491303,-6912686.506628638
52,our,2,2.9697,0.6656,1.6058230450670368,2.8687077880838436,1.5715035383405793,0.03431950672645741,0.9974701153414027,7842438.048574047,-7842443.208981484
52,ffd-m,2,2.9697,0.6656,2.5004852111148144,2.9462124192201897,2.4741997103674302,0.026285500747384158,0.9572062329708659,4675015.30299513,-4675024.859208766
52,cds-m,2,2.9697,0.6656,1.8833303011515676,2.6377096095790673,1.8553856075790713,0.027944693572496262,0.9264818158551154,3230566.9441503403,-3230573.7230922366
52,random-m,2,2.9697,0.6656,2.50301884340181,2.9462124192201893,2.4741997103674302,0.028819133034379673,0.9572062329708659,5042953.141278667,-5042962.710160465
52,greedy-m,2,2.9697,0.6656,1.8857368781321355,2.6377096095790673,1.8553856075790713,0.030351270553064278,0.9264818158551154,3815361.906158498,-3815368.697133279
52,lego,2,2.9697,0.6656,2.4947618828512996,2.7379209545867162,2.4708530637182653,0.02390881913303438,0.9401371123510045,4665274.016267868,-4665283.7521563275
52,drs,2,2.9697,0.6656,2.9692551244232765,2.916138286789863,2.9370054981153544,0.03224962630792227,0.9840655242256744,6912674.576491303,-6912686.506628638
