Algorithm,Total_Delay_D,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness,Converged_Status,Experiment,Variable_Value,Scale,n_nodes,n_task_types,chain_length,arrival_rate,Replicate,Replicate_Seed
lego,0.04846307679331393,2.672055436593976,0.04846307679331393,0.0,0.09370097066666666,0.0,2.429740052627406,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,54,10096
drs,0.09406574345998059,2.672055436593976,0.04846307679331393,0.045602666666666666,0.09370097066666666,0.0,2.201726719294073,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,54,10096
our,0.3331952874274918,4.399503601294474,0.2956680147002191,0.037527272727272735,0.370923148,0.0,2.7335271641570147,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
ffd-m,0.11724942466538942,2.593574360823007,0.11724942466538942,0.0,0.13996151866666667,0.0,2.00732723749606,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
cds-m,0.15738275799872276,2.593574360823007,0.11724942466538942,0.04013333333333333,0.13996151866666667,0.0,1.806660570829393,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
random-m,0.18332442466538942,2.593574360823007,0.11724942466538942,0.06607500000000001,0.13996151866666667,0.0,1.6769522374960597,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
greedy-m,0.17204942466538942,2.593574360823007,0.11724942466538942,0.05480000000000001,0.13996151866666667,0.0,1.7333272374960598,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
lego,0.15738275799872276,2.593574360823007,0.11724942466538942,0.04013333333333333,0.13996151866666667,0.0,1.806660570829393,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
drs,0.1799160913320561,2.593574360823007,0.11724942466538942,0.06266666666666668,0.13996151866666667,0.0,1.6939939041627263,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,55,10097
our,0.25456700982724456,4.463128156528617,0.22396156765037378,0.03060544217687075,0.2862312693333333,0.0,3.190293107392394,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
ffd-m,0.08031610532846012,2.458286553637752,0.08031610532846012,0.0,0.09370097066666666,0.0,2.0567060269954514,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
cds-m,0.08031610532846012,2.458286553637752,0.08031610532846012,0.0,0.09370097066666666,0.0,2.0567060269954514,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
random-m,0.1318761053284601,2.458286553637752,0.08031610532846012,0.05156,0.09370097066666666,0.0,1.7989060269954513,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
greedy-m,0.14704943866179346,2.458286553637752,0.08031610532846012,0.06673333333333334,0.09370097066666666,0.0,1.7230393603287846,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
lego,0.08031610532846012,2.458286553637752,0.08031610532846012,0.0,0.09370097066666666,0.0,2.0567060269954514,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
drs,0.14704943866179346,2.458286553637752,0.08031610532846012,0.06673333333333334,0.09370097066666666,0.0,1.7230393603287846,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,56,10098
our,0.3728159811387504,4.430407331362916,0.32262810235087164,0.05018787878787879,0.34866823333333335,0.0,2.566327425669164,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
ffd-m,0.12165269066648918,2.649845100306214,0.12165269066648918,0.0,0.13996151866666667,0.0,2.041581646973768,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
cds-m,0.12165269066648918,2.649845100306214,0.12165269066648918,0.0,0.13996151866666667,0.0,2.041581646973768,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
random-m,0.18153602399982252,2.649845100306214,0.12165269066648918,0.059883333333333344,0.13996151866666667,0.0,1.7421649803071015,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
greedy-m,0.1845526906664892,2.649845100306214,0.12165269066648918,0.06290000000000001,0.13996151866666667,0.0,1.727081646973768,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
lego,0.12165269066648918,2.649845100306214,0.12165269066648918,0.0,0.13996151866666667,0.0,2.041581646973768,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
drs,0.1845526906664892,2.649845100306214,0.12165269066648918,0.06290000000000001,0.13996151866666667,0.0,1.727081646973768,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,57,10099
our,0.20026315420155005,4.541487395447047,0.1855364875348834,0.01472666666666667,0.24825518266666666,0.0,3.5401716244392967,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
ffd-m,0.039708290277534815,2.4224056951491346,0.039708290277534815,0.0,0.078280788,0.0,2.2238642437614606,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
cds-m,0.039708290277534815,2.4224056951491346,0.039708290277534815,0.0,0.078280788,0.0,2.2238642437614606,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
random-m,0.09104162361086815,2.4224056951491346,0.039708290277534815,0.051333333333333335,0.078280788,0.0,1.9671975770947938,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
greedy-m,0.10590829027753482,2.4224056951491346,0.039708290277534815,0.06620000000000001,0.078280788,0.0,1.8928642437614607,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
lego,0.039708290277534815,2.4224056951491346,0.039708290277534815,0.0,0.078280788,0.0,2.2238642437614606,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
drs,0.10639162361086815,2.4224056951491346,0.039708290277534815,0.06668333333333334,0.078280788,0.0,1.8904475770947937,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,58,10100
our,0.15103880085428703,4.569320026800238,0.1469943564098426,0.004044444444444444,0.215094272,0.0,3.8141260225288027,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
ffd-m,0.022247541782961545,2.1873753726590466,0.022247541782961545,0.0,0.04744042266666667,0.0,2.076137663744239,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
cds-m,0.022247541782961545,2.1873753726590466,0.022247541782961545,0.0,0.04744042266666667,0.0,2.076137663744239,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
random-m,0.07418087511629488,2.1873753726590466,0.022247541782961545,0.05193333333333334,0.04744042266666667,0.0,1.816470997077572,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
greedy-m,0.07708087511629488,2.1873753726590466,0.022247541782961545,0.05483333333333333,0.04744042266666667,0.0,1.8019709970775721,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
lego,0.022247541782961545,2.1873753726590466,0.022247541782961545,0.0,0.04744042266666667,0.0,2.076137663744239,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
drs,0.07574754178296154,2.1873753726590466,0.022247541782961545,0.0535,0.04744042266666667,0.0,1.8086376637442387,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,59,10101
our,0.27595323085663803,4.45321030472198,0.23576802375604633,0.04018520710059172,0.4089703706666667,0.0,3.07344415043879,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
ffd-m,0.11787055136020139,2.292979058663123,0.11787055136020139,0.0,0.15538170133333334,0.0,1.703626301862116,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
cds-m,0.11787055136020139,2.292979058663123,0.11787055136020139,0.0,0.15538170133333334,0.0,1.703626301862116,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
random-m,0.17360635382933715,2.292979058663123,0.11787055136020136,0.0557358024691358,0.15538170133333334,0.0,1.4249472895164375,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
greedy-m,0.16869195053715605,2.292979058663123,0.11787055136020132,0.05082139917695473,0.15538170133333334,0.0,1.449519305977343,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
lego,0.11787055136020139,2.292979058663123,0.11787055136020139,0.0,0.15538170133333334,0.0,1.703626301862116,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
drs,0.18690676535197087,2.292979058663123,0.11787055136020132,0.06903621399176957,0.15538170133333334,0.0,1.3584452319032687,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,60,10102
our,0.21157336730205087,4.477002826219151,0.19057336730205088,0.020999999999999998,0.2715002186666667,0.0,3.419135989708896,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
ffd-m,0.0440382381728917,2.481825917791921,0.0440382381728917,0.0,0.09370097066666666,0.0,2.261634726927462,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
cds-m,0.0440382381728917,2.481825917791921,0.0440382381728917,0.0,0.09370097066666666,0.0,2.261634726927462,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
random-m,0.08090490483955837,2.481825917791921,0.0440382381728917,0.03686666666666667,0.09370097066666666,0.0,2.077301393594129,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
greedy-m,0.09466490483955838,2.481825917791921,0.0440382381728917,0.050626666666666674,0.09370097066666666,0.0,2.008501393594129,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
lego,0.0440382381728917,2.481825917791921,0.0440382381728917,0.0,0.09370097066666666,0.0,2.261634726927462,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
drs,0.07278490483955838,2.481825917791921,0.0440382381728917,0.02874666666666667,0.09370097066666666,0.0,2.117901393594129,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,61,10103
our,0.2033757976641461,4.492311233384492,0.1698288588886359,0.0335469387755102,0.29491899066666666,0.0,3.475432245063762,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
ffd-m,0.05682987648363447,2.479626178311679,0.05682987648363447,0.0,0.09370097066666666,0.0,2.1954767958935064,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
cds-m,0.05682987648363447,2.479626178311679,0.05682987648363447,0.0,0.09370097066666666,0.0,2.1954767958935064,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
random-m,0.10912587648363448,2.479626178311679,0.05682987648363447,0.052296,0.09370097066666666,0.0,1.9339967958935065,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
greedy-m,0.12100320981696781,2.479626178311679,0.05682987648363447,0.06417333333333335,0.09370097066666666,0.0,1.8746101292268398,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
lego,0.05682987648363447,2.479626178311679,0.05682987648363447,0.0,0.09370097066666666,0.0,2.1954767958935064,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
drs,0.11483787648363447,2.479626178311679,0.05682987648363447,0.05800800000000001,0.09370097066666666,0.0,1.9054367958935066,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,62,10104
our,0.2435252215394482,4.462327997254179,0.22376225857648524,0.01976296296296296,0.3856610386666667,0.0,3.244701889556938,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
ffd-m,0.12854655485775968,2.3379377351985355,0.12854655485775968,0.0,0.13996151866666667,0.0,1.695204960909737,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
cds-m,0.12854655485775968,2.3379377351985355,0.12854655485775968,0.0,0.13996151866666667,0.0,1.695204960909737,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
random-m,0.18921947152442636,2.3379377351985355,0.12854655485775968,0.060672916666666674,0.13996151866666667,0.0,1.3918403775764037,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
greedy-m,0.18053197152442635,2.3379377351985355,0.12854655485775968,0.05198541666666667,0.13996151866666667,0.0,1.4352778775764037,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
lego,0.12854655485775968,2.3379377351985355,0.12854655485775968,0.0,0.13996151866666667,0.0,1.695204960909737,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
drs,0.1920653048577597,2.3379377351985355,0.12854655485775968,0.06351875000000001,0.13996151866666667,0.0,1.3776112109097371,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,63,10105
our,0.2735558191879018,4.474766517720724,0.24922248585456844,0.024333333333333332,0.296018552,0.0,3.106987421781215,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
ffd-m,0.07995352394521993,2.6543723825867476,0.07995352394521993,0.0,0.10912115333333333,0.0,2.254604762860648,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
cds-m,0.07995352394521993,2.6543723825867476,0.07995352394521993,0.0,0.10912115333333333,0.0,2.254604762860648,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
random-m,0.1320350054267014,2.6543723825867476,0.07995352394521993,0.05208148148148148,0.10912115333333333,0.0,1.9941973554532404,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
greedy-m,0.1353461165378125,2.6543723825867476,0.07995352394521991,0.055392592592592584,0.10912115333333333,0.0,1.9776417998976852,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
lego,0.07995352394521993,2.6543723825867476,0.07995352394521993,0.0,0.10912115333333333,0.0,2.254604762860648,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
drs,0.12001278320447918,2.6543723825867476,0.07995352394521993,0.04005925925925925,0.10912115333333333,0.0,2.0543084665643514,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,64,10106
our,0.16809222637486945,4.558214067716371,0.1644088930415361,0.0036833333333333336,0.21619383333333334,0.0,3.7177529358420234,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
ffd-m,0.02316341791458283,2.323935441895761,0.02316341791458283,0.0,0.06286060533333333,0.0,2.2081183523228467,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
cds-m,0.02316341791458283,2.323935441895761,0.02316341791458283,0.0,0.06286060533333333,0.0,2.2081183523228467,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
random-m,0.08120786235902727,2.323935441895761,0.02316341791458283,0.05804444444444445,0.06286060533333333,0.0,1.9178961301006245,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
greedy-m,0.08540786235902728,2.323935441895761,0.02316341791458283,0.06224444444444445,0.06286060533333333,0.0,1.8968961301006244,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
lego,0.02316341791458283,2.323935441895761,0.02316341791458283,0.0,0.06286060533333333,0.0,2.2081183523228467,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
drs,0.0825189734701384,2.323935441895761,0.02316341791458283,0.05935555555555556,0.06286060533333333,0.0,1.911340574545069,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,65,10107
our,0.252152025762769,4.4567943912883115,0.22162033851997068,0.030531687242798353,0.3329210693333333,0.0,3.196034262474466,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
ffd-m,0.11212803580674119,2.539379321730927,0.11212803580674119,0.0,0.10912115333333333,0.0,1.9787391426972212,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
cds-m,0.11212803580674119,2.539379321730927,0.11212803580674119,0.0,0.10912115333333333,0.0,1.9787391426972212,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
random-m,0.17363544321414856,2.539379321730927,0.11212803580674115,0.06150740740740741,0.10912115333333333,0.0,1.6712021056601842,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
greedy-m,0.18436877654748185,2.539379321730927,0.1121280358067411,0.07224074074074073,0.10912115333333333,0.0,1.6175354389935177,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
lego,0.11212803580674119,2.539379321730927,0.11212803580674119,0.0,0.10912115333333333,0.0,1.9787391426972212,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
drs,0.16410210988081517,2.539379321730927,0.1121280358067411,0.05197407407407407,0.10912115333333333,0.0,1.7188687723268512,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,66,10108
our,0.2063778357984043,4.486778240801003,0.1685125296759553,0.03786530612244898,0.2813517973333333,0.0,3.4548890618089816,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
ffd-m,0.0506795727168269,2.702716898953987,0.0506795727168269,0.0,0.09370097066666666,0.0,2.4493190353698524,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
cds-m,0.0506795727168269,2.702716898953987,0.0506795727168269,0.0,0.09370097066666666,0.0,2.4493190353698524,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
random-m,0.10218623938349358,2.702716898953987,0.050679572716826916,0.05150666666666667,0.09370097066666666,0.0,2.191785702036519,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
greedy-m,0.10941290605016026,2.702716898953987,0.050679572716826916,0.05873333333333334,0.09370097066666666,0.0,2.1556523687031857,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
lego,0.0506795727168269,2.702716898953987,0.0506795727168269,0.0,0.09370097066666666,0.0,2.4493190353698524,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
drs,0.10087957271682693,2.702716898953987,0.050679572716826916,0.05020000000000001,0.09370097066666666,0.0,2.1983190353698525,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,67,10109
our,0.30160938985048735,4.4430330236788524,0.272596056517154,0.029013333333333346,0.347613816,0.0,2.9349860744264156,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
ffd-m,0.1321234816989644,2.4543095290033925,0.1321234816989644,0.0,0.124541336,0.0,1.7936921205085705,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
cds-m,0.1632091959846787,2.4543095290033925,0.1321234816989644,0.031085714285714293,0.124541336,0.0,1.638263549079999,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
random-m,0.19159014836563107,2.4543095290033925,0.1321234816989644,0.05946666666666667,0.124541336,0.0,1.4963587871752373,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
greedy-m,0.18827586265134538,2.4543095290033925,0.1321234816989644,0.05615238095238097,0.124541336,0.0,1.5129302157466655,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
lego,0.1632091959846787,2.4543095290033925,0.1321234816989644,0.031085714285714293,0.124541336,0.0,1.638263549079999,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
drs,0.19807586265134536,2.4543095290033925,0.1321234816989644,0.06595238095238096,0.124541336,0.0,1.4639302157466658,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,68,10110
our,0.2753183090470339,4.468393005909228,0.2328812720099969,0.04243703703703704,0.324214196,0.0,3.0918014606740583,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
ffd-m,0.07151654682999381,2.3085559677814937,0.07151654682999381,0.0,0.124541336,0.0,1.9509732336315246,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
cds-m,0.07151654682999381,2.3085559677814937,0.07151654682999381,0.0,0.124541336,0.0,1.9509732336315246,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
random-m,0.12938321349666046,2.3085559677814937,0.0715165468299938,0.057866666666666663,0.124541336,0.0,1.6616399002981914,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
greedy-m,0.13199273730618427,2.3085559677814937,0.0715165468299938,0.06047619047619048,0.124541336,0.0,1.6485922812505724,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
lego,0.07151654682999381,2.3085559677814937,0.07151654682999381,0.0,0.124541336,0.0,1.9509732336315246,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
drs,0.1287260706395176,2.3085559677814937,0.0715165468299938,0.05720952380952381,0.124541336,0.0,1.6649256145839058,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,69,10111
our,0.27582711783014147,4.3880328943706655,0.2477940599789018,0.02803305785123967,0.35732312266666666,0.0,3.008897305219958,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
ffd-m,0.0986995699826386,2.6077756810319372,0.0986995699826386,0.0,0.13996151866666667,0.0,2.114277831118744,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
cds-m,0.0986995699826386,2.6077756810319372,0.0986995699826386,0.0,0.13996151866666667,0.0,2.114277831118744,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
random-m,0.14862248664930527,2.6077756810319372,0.0986995699826386,0.049922916666666664,0.13996151866666667,0.0,1.8646632477854108,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
greedy-m,0.15068915331597194,2.6077756810319372,0.0986995699826386,0.05198958333333334,0.13996151866666667,0.0,1.8543299144520775,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
lego,0.0986995699826386,2.6077756810319372,0.0986995699826386,0.0,0.13996151866666667,0.0,2.114277831118744,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
drs,0.14008915331597194,2.6077756810319377,0.0986995699826386,0.041389583333333334,0.13996151866666667,0.0,1.907329914452078,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,70,10112
our,0.25283850099591626,4.412736160547091,0.2231701814366876,0.02966831955922865,0.35736826666666666,0.0,3.1485436555675097,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
ffd-m,0.08612791744604652,2.5753673702916307,0.08612791744604652,0.0,0.13996151866666667,0.0,2.144727783061398,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
cds-m,0.08612791744604652,2.5753673702916307,0.08612791744604652,0.0,0.13996151866666667,0.0,2.144727783061398,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
random-m,0.13676750077937985,2.5753673702916307,0.0861279174460465,0.05063958333333334,0.13996151866666667,0.0,1.8915298663947313,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
greedy-m,0.1366841674460465,2.5753673702916307,0.08612791744604652,0.05055625,0.13996151866666667,0.0,1.891946533061398,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
lego,0.08612791744604652,2.5753673702916307,0.08612791744604652,0.0,0.13996151866666667,0.0,2.144727783061398,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
drs,0.1366841674460465,2.5753673702916307,0.08612791744604652,0.05055625,0.13996151866666667,0.0,1.891946533061398,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,71,10113
our,0.17847144499676834,4.597327749520949,0.14986033388565723,0.02861111111111111,0.2814082746666667,0.0,3.7049705245371074,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
ffd-m,0.06210608672005532,1.8373454473955386,0.06210608672005532,0.0,0.078280788,0.0,1.526815013795262,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
cds-m,0.06210608672005532,1.8373454473955386,0.06210608672005532,0.0,0.078280788,0.0,1.526815013795262,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
random-m,0.125522753386722,1.8373454473955386,0.06210608672005532,0.06341666666666668,0.078280788,0.0,1.2097316804619287,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
greedy-m,0.11848942005338864,1.8373454473955386,0.06210608672005532,0.05638333333333333,0.078280788,0.0,1.2448983471285955,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
lego,0.06210608672005532,1.8373454473955386,0.06210608672005532,0.0,0.078280788,0.0,1.526815013795262,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
drs,0.12282275338672198,1.8373454473955386,0.06210608672005532,0.06071666666666666,0.078280788,0.0,1.2232316804619288,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,72,10114
our,0.21263233685885782,4.481647881382149,0.17612757495409592,0.0365047619047619,0.29491899066666666,0.0,3.4184861970878604,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
ffd-m,0.06417184066838987,2.4888757775008967,0.06417184066838987,0.0,0.09370097066666666,0.0,2.168016574158947,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
cds-m,0.06417184066838987,2.4888757775008967,0.06417184066838987,0.0,0.09370097066666666,0.0,2.168016574158947,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
random-m,0.12831850733505656,2.4888757775008967,0.06417184066838989,0.06414666666666667,0.09370097066666666,0.0,1.847283240825614,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
greedy-m,0.12945184066838988,2.4888757775008967,0.06417184066838989,0.06528,0.09370097066666666,0.0,1.8416165741589472,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
lego,0.06417184066838987,2.4888757775008967,0.06417184066838987,0.0,0.09370097066666666,0.0,2.168016574158947,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
drs,0.12531850733505656,2.4888757775008967,0.06417184066838989,0.06114666666666667,0.09370097066666666,0.0,1.8622832408256138,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,73,10115
our,0.2077248100293169,4.485026174135261,0.18218195288645975,0.02554285714285714,0.2862312693333333,0.0,3.446402123988677,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,74,10116
ffd-m,0.06296861782733257,2.307487781574177,0.06296861782733257,0.0,0.09370097066666666,0.0,1.9926446924375143,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,74,10116
cds-m,0.06296861782733257,2.307487781574177,0.06296861782733257,0.0,0.09370097066666666,0.0,1.9926446924375143,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,74,10116
random-m,0.12113395116066594,2.307487781574177,0.06296861782733261,0.05816533333333333,0.09370097066666666,0.0,1.7018180257708473,"{'congested': False, 'oom': False}",scale_stability,medium,medium,5,5,5,300,74,10116
